,driver_id,day_of_week,total_days,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,avg_fare
1755,4027388,2,1,1,3,5.0,1,0.333333333,COMPLETED,217.0
1756,4194105,7,1,3,9,4.307563701,3,0.333333333,COMPLETED,106.66666670000001
1757,4195214,7,2,6,15,4.5,5,0.333333333,COMPLETED,86.0
1758,4255170,3,1,1,3,5.0,1,0.333333333,COMPLETED,45.0
1759,4423909,1,1,1,3,4.307563701,1,0.333333333,COMPLETED,74.0
1760,4450505,4,6,47,108,4.619047619,36,0.333333333,COMPLETED,108.44444440000001
1761,4466671,3,4,38,78,4.176470588,26,0.333333333,COMPLETED,82.5
1762,4540166,5,5,50,123,4.296296296,41,0.333333333,COMPLETED,106.0
1763,4572342,7,1,7,21,3.0,7,0.333333333,COMPLETED,100.8571429
1764,4583184,2,1,1,3,4.0,1,0.333333333,COMPLETED,126.0
1765,4599002,1,1,3,3,4.307563701,1,0.333333333,COMPLETED,157.0
1766,4612373,1,5,20,45,3.142857143,15,0.333333333,COMPLETED,103.5333333
1767,4706078,5,2,2,6,4.0,2,0.333333333,COMPLETED,106.5
1768,4744267,5,3,4,6,5.0,2,0.333333333,COMPLETED,123.0
1769,4760860,6,1,10,18,5.0,6,0.333333333,COMPLETED,86.0
1770,4777137,3,1,3,9,4.307563701,3,0.333333333,COMPLETED,112.66666670000001
1771,4787193,1,2,5,9,3.0,3,0.333333333,CANCELED,61.33333333
1772,4791254,7,1,3,6,5.0,2,0.333333333,COMPLETED,91.0
1773,4798667,7,6,46,114,4.571428571,38,0.333333333,COMPLETED,114.23684209999999
1774,4808918,3,1,6,15,4.75,5,0.333333333,COMPLETED,93.6
1775,4874716,3,1,2,6,4.0,2,0.333333333,COMPLETED,122.5
1776,4921112,4,5,85,171,4.34375,57,0.333333333,COMPLETED,113.4912281
1777,4974552,3,2,17,39,4.0,13,0.333333333,COMPLETED,96.84615385
1778,4979685,5,1,6,15,4.4,5,0.333333333,COMPLETED,66.4
1779,4999479,1,4,39,96,4.470588235,32,0.333333333,COMPLETED,95.875
1780,5004248,6,5,37,87,4.571428571,29,0.333333333,COMPLETED,90.37931034
1781,5053068,3,3,53,87,4.133333333,29,0.333333333,COMPLETED,86.65517241
1782,5074255,5,1,1,3,3.0,1,0.333333333,COMPLETED,45.0
1783,5106296,5,3,34,72,4.181818182,24,0.333333333,COMPLETED,92.33333333
1784,5108422,4,4,9,18,4.333333333,6,0.333333333,COMPLETED,99.33333333
1785,5122991,5,4,30,45,4.8,15,0.333333333,COMPLETED,85.93333333
1786,5138597,1,1,3,9,4.5,3,0.333333333,COMPLETED,89.66666667
1787,5143527,1,4,14,24,4.25,8,0.333333333,COMPLETED,93.125
1788,5154026,5,1,2,3,5.0,1,0.333333333,COMPLETED,115.0
1789,5175458,3,1,1,3,4.307563701,1,0.333333333,COMPLETED,98.0
1790,5198118,2,3,11,24,4.0,8,0.333333333,COMPLETED,102.25
1791,5209456,5,1,1,3,5.0,1,0.333333333,COMPLETED,86.0
1792,5219893,2,6,16,30,5.0,10,0.333333333,COMPLETED,153.0
1793,5220398,1,1,8,18,4.5,6,0.333333333,COMPLETED,123.33333329999999
1794,5227489,2,4,29,51,4.0,17,0.333333333,COMPLETED,89.76470588
1795,5230512,1,1,1,3,4.307563701,1,0.333333333,COMPLETED,210.0
1796,5248041,4,6,52,111,3.842105263,37,0.333333333,COMPLETED,108.7027027
1797,5249585,7,3,26,57,4.375,19,0.333333333,COMPLETED,100.52631579999999
1798,5297055,4,3,7,15,3.5,5,0.333333333,COMPLETED,105.6
1799,5318180,4,3,10,12,4.333333333,4,0.333333333,COMPLETED,111.25
1800,5318723,4,4,7,15,4.666666667,5,0.333333333,COMPLETED,87.0
1801,5325592,5,1,4,12,5.0,4,0.333333333,COMPLETED,84.75
1802,5332146,5,2,11,24,5.0,8,0.333333333,COMPLETED,94.5
1803,5332342,2,1,7,9,3.0,3,0.333333333,COMPLETED,96.0
1804,5332856,3,2,10,18,2.5,6,0.333333333,COMPLETED,132.5
1805,5334236,1,1,3,6,5.0,2,0.333333333,COMPLETED,115.5
1806,5339851,5,3,9,15,4.0,5,0.333333333,COMPLETED,101.6
1807,5355071,3,2,6,12,4.0,4,0.333333333,COMPLETED,84.75
1808,5355571,2,2,4,12,4.5,4,0.333333333,COMPLETED,93.5
1809,5355952,1,1,1,3,4.307563701,1,0.333333333,COMPLETED,145.0
1810,5360574,1,6,18,39,4.555555556,13,0.333333333,COMPLETED,101.38461540000002
1811,5360654,2,1,1,3,5.0,1,0.333333333,COMPLETED,133.0
1812,5374380,2,3,19,33,4.833333333,11,0.333333333,COMPLETED,115.54545449999999
1813,5381928,3,4,35,57,4.1111111110000005,19,0.333333333,COMPLETED,106.31578950000001
1814,5387467,3,7,38,69,4.714285714,23,0.333333333,COMPLETED,104.78260870000001
1815,5387680,7,3,7,12,4.5,4,0.333333333,COMPLETED,137.5
1816,5388717,7,2,12,27,4.0,9,0.333333333,COMPLETED,105.2222222
1817,5402488,7,6,73,150,3.894736842,50,0.333333333,COMPLETED,101.54
1818,5275594,3,6,121,221,4.473684211,74,0.334841629,COMPLETED,103.1621622
1819,5395735,4,7,79,179,4.242424242,60,0.335195531,COMPLETED,99.51666667
1820,4965389,2,6,81,155,4.583333333,52,0.335483871,COMPLETED,110.17307690000001
1821,5126940,3,6,44,104,4.2,35,0.33653846200000004,COMPLETED,93.08571429
1822,4671798,7,6,48,98,4.3571428569999995,33,0.336734694,COMPLETED,59.66666667
1823,5387842,6,4,105,187,4.148148148,63,0.336898396,COMPLETED,91.19047619
1824,5226367,5,3,37,92,4.416666667,31,0.33695652200000004,COMPLETED,106.32258059999998
1825,5082585,1,7,85,154,4.533333333,52,0.33766233799999995,COMPLETED,105.1923077
1826,5378395,5,4,26,71,4.1428571430000005,24,0.338028169,COMPLETED,101.29166670000001
1827,4571534,3,6,92,207,4.3142857139999995,70,0.338164251,COMPLETED,102.4857143
1828,4516025,5,4,30,65,4.222222222,22,0.33846153799999995,COMPLETED,107.6363636
1829,5019237,5,5,66,130,4.583333333,44,0.33846153799999995,COMPLETED,86.06818182
1830,5405081,6,4,33,59,4.666666667,20,0.33898305100000004,COMPLETED,109.9
1831,5412532,5,2,30,53,4.333333333,18,0.33962264200000003,COMPLETED,96.55555556
1832,5360766,2,3,25,50,4.5,17,0.34,COMPLETED,83.23529412
1833,3945768,3,3,25,47,4.666666667,16,0.34042553200000003,COMPLETED,122.625
1834,5397342,6,2,20,47,4.2,16,0.34042553200000003,COMPLETED,119.0625
1835,5213677,2,5,19,44,4.428571429,15,0.340909091,COMPLETED,100.2
1836,5368427,5,3,24,44,4.714285714,15,0.340909091,COMPLETED,106.26666670000002
1837,3700536,1,5,17,41,4.0,14,0.341463415,COMPLETED,103.57142859999999
1838,5210850,7,6,24,41,4.545454545,14,0.341463415,COMPLETED,89.28571429
1839,5382185,4,5,52,117,4.578947368,40,0.341880342,COMPLETED,104.175
1840,3550359,2,6,70,155,4.413793103,53,0.341935484,COMPLETED,97.07547170000001
1841,5399982,3,3,19,38,4.4,13,0.342105263,COMPLETED,122.3076923
1842,3978167,1,7,69,137,4.55,47,0.34306569299999995,COMPLETED,99.9787234
1843,3620819,3,3,32,67,4.5,23,0.34328358200000003,COMPLETED,96.56521739
1844,4851117,3,7,84,160,4.36,55,0.34375,COMPLETED,63.85454545
1845,5138232,4,4,25,58,4.222222222,20,0.344827586,COMPLETED,106.35
1846,5204770,1,3,20,29,4.0,10,0.344827586,COMPLETED,102.2
1847,5272224,3,4,23,58,4.545454545,20,0.344827586,COMPLETED,109.35
1848,5318423,4,4,37,87,4.333333333,30,0.344827586,COMPLETED,82.16666667
1849,5419079,5,4,25,58,2.625,20,0.344827586,COMPLETED,117.0
1850,5005633,2,3,31,55,4.0,19,0.345454545,COMPLETED,122.5263158
1851,5169313,5,6,30,55,4.285714286,19,0.345454545,COMPLETED,99.21052632
1852,5387445,1,7,24,55,4.1,19,0.345454545,COMPLETED,103.52631579999999
1853,5310502,2,7,75,107,4.4375,37,0.345794393,COMPLETED,110.8108108
1854,4398856,2,2,12,26,5.0,9,0.346153846,COMPLETED,102.33333329999999
1855,5226694,7,7,61,130,4.695652174,45,0.346153846,COMPLETED,112.1111111
1856,5362731,7,2,12,26,4.5,9,0.346153846,COMPLETED,110.44444440000001
1857,5213377,1,7,100,205,4.421052632,71,0.34634146299999996,COMPLETED,116.8732394
1858,5164805,2,7,88,101,4.277777778,35,0.34653465299999997,COMPLETED,105.62857140000001
1859,4472631,7,2,25,49,4.333333333,17,0.346938776,COMPLETED,86.41176471
1860,5302294,2,3,14,23,4.0,8,0.347826087,COMPLETED,53.0
1861,5354672,5,4,51,109,4.666666667,38,0.348623853,COMPLETED,109.84210530000001
1862,4592166,7,6,79,195,4.1428571430000005,68,0.34871794899999997,COMPLETED,108.88235290000001
1863,3370384,4,5,23,43,4.625,15,0.348837209,COMPLETED,52.4
1864,5254892,1,4,21,43,4.555555556,15,0.348837209,COMPLETED,90.0
1865,5419085,5,2,34,83,4.294117647,29,0.34939759,COMPLETED,110.41379309999999
1866,3865589,2,5,130,289,4.41509434,101,0.349480969,COMPLETED,109.47524750000001
1867,4735627,2,6,43,103,4.4,36,0.34951456299999994,COMPLETED,111.6111111
1868,4156948,1,1,13,20,3.666666667,7,0.35,COMPLETED,106.8571429
1869,4578390,3,7,49,120,4.47826087,42,0.35,COMPLETED,108.6904762
1870,5426147,6,2,8,20,3.333333333,7,0.35,COMPLETED,75.57142857
1871,5369098,3,7,132,305,4.465116279,107,0.350819672,COMPLETED,106.32710279999999
1872,5058727,2,6,92,168,4.2,59,0.35119047600000003,COMPLETED,86.47457627
1873,3459818,2,6,70,108,3.789473684,38,0.351851852,COMPLETED,97.39473684
1874,4489917,2,4,37,54,3.923076923,19,0.351851852,COMPLETED,112.36842109999999
1875,5361023,3,7,119,233,4.52173913,82,0.35193133,COMPLETED,94.74390244
1876,5255321,2,5,32,71,4.666666667,25,0.352112676,COMPLETED,108.04
1877,5272682,3,5,61,142,4.291666667,50,0.352112676,COMPLETED,113.38
1878,4360849,5,2,10,17,4.5,6,0.352941176,COMPLETED,125.5
1879,4366452,1,3,9,17,4.4,6,0.352941176,COMPLETED,127.16666670000001
1880,5346201,1,3,7,17,4.333333333,6,0.352941176,COMPLETED,145.83333330000002
1881,5361053,1,4,33,68,4.428571429,24,0.352941176,COMPLETED,102.58333329999999
1882,5387569,4,5,14,34,4.5,12,0.352941176,COMPLETED,125.33333329999999
1883,5395257,2,6,57,102,4.4375,36,0.352941176,COMPLETED,92.38888889
1884,5325056,7,3,35,82,4.3,29,0.35365853700000005,COMPLETED,81.51724138
1885,4165162,1,2,15,31,4.714285714,11,0.35483871,COMPLETED,136.4545455
1886,5051111,1,2,21,31,4.5,11,0.35483871,COMPLETED,80.27272727
1887,5257598,1,5,87,124,4.5,44,0.35483871,COMPLETED,82.54545455
1888,5050680,5,6,47,76,4.307692308,27,0.35526315799999997,COMPLETED,87.40740741
1889,5374817,5,5,39,76,4.4,27,0.35526315799999997,COMPLETED,88.2962963
1890,4303765,3,5,25,45,4.7,16,0.355555556,COMPLETED,102.3125
1891,4765923,4,3,22,45,4.4,16,0.355555556,COMPLETED,55.5625
1892,5169362,2,4,24,45,4.5,16,0.355555556,COMPLETED,104.875
1893,4444577,3,6,87,208,4.171428571,74,0.355769231,COMPLETED,120.1756757
1894,5169018,3,7,48,59,4.583333333,21,0.35593220299999995,COMPLETED,96.14285714
1895,5219142,3,6,60,132,4.05,47,0.356060606,COMPLETED,118.42553190000001
1896,4704370,1,6,35,73,4.25,26,0.356164384,COMPLETED,100.5384615
1897,4879521,7,7,79,146,4.1,52,0.356164384,COMPLETED,89.19230769
1898,5297335,7,5,50,73,4.428571429,26,0.356164384,COMPLETED,105.38461540000002
1899,3058127,1,3,7,14,3.0,5,0.35714285700000004,COMPLETED,86.4
1900,4831940,4,4,23,42,4.125,15,0.35714285700000004,COMPLETED,95.06666667
1901,5230954,1,4,7,14,5.0,5,0.35714285700000004,COMPLETED,109.6
1902,5403269,4,3,5,14,5.0,5,0.35714285700000004,COMPLETED,112.4
1903,5355121,1,6,41,81,4.4,29,0.358024691,COMPLETED,95.82758621
1904,5145138,7,7,81,148,4.260869565,53,0.358108108,COMPLETED,100.245283
1905,5137500,4,4,24,53,4.272727273,19,0.358490566,COMPLETED,126.4736842
1906,3500720,3,7,59,117,3.8461538460000004,42,0.35897435899999997,COMPLETED,106.7380952
1907,5239462,7,4,19,39,4.6,14,0.35897435899999997,COMPLETED,121.07142859999999
1908,5373431,7,5,54,103,4.052631579,37,0.359223301,COMPLETED,102.37837840000002
1909,5106509,2,7,89,192,4.242424242,69,0.359375,COMPLETED,87.68115942
1910,4658403,2,3,10,25,4.8,9,0.36,COMPLETED,96.44444444
1911,5165911,2,7,35,75,4.666666667,27,0.36,COMPLETED,105.8888889
1912,5198213,4,5,63,125,4.5,45,0.36,COMPLETED,71.06666667
1913,4443257,5,4,22,36,4.714285714,13,0.36111111100000004,COMPLETED,95.38461538
1914,5106446,4,7,84,166,4.0,60,0.36144578299999996,COMPLETED,102.7666667
1915,5159663,4,7,50,94,4.25,34,0.36170212799999996,COMPLETED,99.35294118
1916,5411546,6,5,49,94,4.352941176,34,0.36170212799999996,COMPLETED,109.6764706
1917,5105116,2,3,24,58,4.272727273,21,0.362068966,COMPLETED,114.4761905
1918,5361523,1,6,66,116,4.545454545,42,0.362068966,COMPLETED,105.5238095
1919,3876827,1,5,60,127,4.44,46,0.362204724,COMPLETED,76.93478261
1920,5151321,5,4,35,80,4.333333333,29,0.3625,COMPLETED,103.55172409999999
1921,3593600,4,5,54,99,3.85,36,0.363636364,COMPLETED,95.25
1922,3996627,7,3,6,11,1.5,4,0.363636364,COMPLETED,103.25
1923,4206397,5,2,12,22,4.833333333,8,0.363636364,COMPLETED,105.5
1924,4373417,4,3,16,33,5.0,12,0.363636364,COMPLETED,127.83333329999999
1925,4741675,2,3,21,33,4.571428571,12,0.363636364,COMPLETED,73.5
1926,4881324,2,2,5,11,4.333333333,4,0.363636364,COMPLETED,114.25
1927,4936527,1,2,10,22,4.75,8,0.363636364,COMPLETED,109.75
1928,5052362,4,3,6,11,5.0,4,0.363636364,COMPLETED,111.75
1929,5166170,3,2,7,11,5.0,4,0.363636364,COMPLETED,113.5
1930,5224535,1,5,16,22,4.5,8,0.363636364,COMPLETED,111.75
1931,5353449,2,5,31,55,4.25,20,0.363636364,COMPLETED,116.3
1932,5409918,4,4,43,99,4.166666667,36,0.363636364,COMPLETED,109.08333329999999
1933,4715881,3,6,47,118,4.5882352939999995,43,0.36440678,COMPLETED,114.1860465
1934,5360289,6,7,177,277,4.022222222,101,0.364620939,COMPLETED,105.2574257
1935,3954133,4,7,104,148,4.380952381,54,0.364864865,COMPLETED,152.462963
1936,5122572,3,4,33,63,4.375,23,0.365079365,COMPLETED,96.17391304
1937,5331644,5,5,32,63,4.466666667,23,0.365079365,COMPLETED,107.43478259999999
1938,5262474,5,5,93,156,4.1,57,0.365384615,COMPLETED,110.17543859999999
1939,4964811,1,7,47,93,4.5,34,0.36559139799999996,COMPLETED,100.17647059999999
1940,5049683,6,7,57,134,4.24137931,49,0.365671642,COMPLETED,124.81632649999999
1941,4791202,2,7,93,164,4.4,60,0.365853659,COMPLETED,111.81666670000001
1942,5011765,5,5,19,41,3.714285714,15,0.365853659,COMPLETED,103.0666667
1943,5072441,1,1,17,41,4.8888888889999995,15,0.365853659,COMPLETED,119.46666670000002
1944,4313254,3,3,14,30,4.5,11,0.36666666700000006,COMPLETED,99.54545455
1945,4417511,5,1,11,30,4.0,11,0.36666666700000006,COMPLETED,134.63636359999998
1946,4677968,6,4,18,30,3.833333333,11,0.36666666700000006,COMPLETED,126.3636364
1947,5107555,2,4,17,30,4.8,11,0.36666666700000006,COMPLETED,100.5454545
1948,2935294,7,4,28,68,4.461538462,25,0.367647059,COMPLETED,92.12
1949,3868092,1,3,47,106,4.653846154,39,0.367924528,COMPLETED,91.8974359
1950,5114627,4,5,84,182,4.0,67,0.368131868,COMPLETED,116.89552240000002
1951,4511960,1,7,55,95,4.2380952380000005,35,0.36842105299999994,COMPLETED,116.02857140000002
1952,4517432,7,2,8,19,4.25,7,0.36842105299999994,COMPLETED,93.57142857
1953,5174479,1,2,12,19,4.5,7,0.36842105299999994,COMPLETED,113.1428571
1954,5231863,7,5,23,38,4.666666667,14,0.36842105299999994,COMPLETED,108.7142857
1955,5271687,1,5,59,133,4.277777778,49,0.36842105299999994,COMPLETED,99.89795918
1956,5331077,3,6,47,114,4.5,42,0.36842105299999994,COMPLETED,115.16666670000001
1957,5358553,1,7,85,190,4.185185185,70,0.36842105299999994,COMPLETED,101.2285714
1958,5425168,7,3,21,38,4.6,14,0.36842105299999994,COMPLETED,117.07142859999999
1959,4728671,7,7,47,111,4.1363636360000005,41,0.369369369,COMPLETED,121.6097561
1960,4740151,7,5,28,46,4.4,17,0.36956521700000006,COMPLETED,103.70588240000001
1961,5332937,4,3,22,46,3.9,17,0.36956521700000006,COMPLETED,118.5882353
1962,5074296,6,7,96,165,4.266666667,61,0.36969697,COMPLETED,89.91803279
1963,5250178,3,6,48,100,4.352941176,37,0.37,COMPLETED,130.1621622
1964,2912701,7,2,15,27,4.333333333,10,0.37037037,COMPLETED,111.1
1965,3876324,2,5,79,108,4.294117647,40,0.37037037,COMPLETED,83.95
1966,5011029,5,7,94,189,4.125,70,0.37037037,COMPLETED,98.18571429
1967,5389047,2,4,62,132,4.62962963,49,0.371212121,COMPLETED,87.67346939
1968,4364809,5,2,20,35,3.888888889,13,0.37142857100000004,COMPLETED,101.5384615
1969,4264488,7,5,20,43,3.333333333,16,0.37209302299999997,COMPLETED,85.9375
1970,4876106,5,6,52,86,4.5882352939999995,32,0.37209302299999997,COMPLETED,104.875
1971,4464332,2,6,97,196,4.222222222,73,0.37244898,COMPLETED,112.7808219
1972,4579092,3,6,46,102,4.454545455,38,0.37254902,COMPLETED,112.57894740000002
1973,5346839,5,7,72,169,4.35483871,63,0.372781065,COMPLETED,104.41269840000001
1974,5412014,7,5,29,59,4.272727273,22,0.372881356,COMPLETED,91.22727273
1975,5361511,2,7,157,284,4.2452830189999995,106,0.373239437,COMPLETED,83.86792453
1976,5348233,3,6,90,163,3.7037037039999996,61,0.374233129,COMPLETED,114.2786885
1977,3086743,2,1,4,8,5.0,3,0.375,COMPLETED,76.33333333
1978,3527160,4,6,71,144,4.333333333,54,0.375,COMPLETED,66.74074074
1979,3919989,5,1,9,16,5.0,6,0.375,COMPLETED,123.83333329999999
1980,4020164,2,1,3,8,3.5,3,0.375,COMPLETED,74.0
1981,4412536,3,1,4,8,5.0,3,0.375,COMPLETED,90.0
1982,4423322,7,5,7,16,3.0,6,0.375,COMPLETED,97.16666667
1983,4486294,4,2,15,32,4.166666667,12,0.375,COMPLETED,99.83333333
1984,4703938,7,6,49,88,4.470588235,33,0.375,COMPLETED,111.8484848
1985,4776928,5,7,67,104,4.173913043,39,0.375,COMPLETED,114.2820513
1986,4914950,1,3,10,24,5.0,9,0.375,COMPLETED,92.11111111
1987,5263080,1,2,12,24,2.5,9,0.375,COMPLETED,81.66666667
1988,5311253,4,2,10,24,4.2,9,0.375,COMPLETED,112.33333329999999
1989,5324858,7,4,15,32,4.5,12,0.375,COMPLETED,79.91666667
1990,5359958,1,4,40,72,4.25,27,0.375,COMPLETED,101.5185185
1991,5404193,3,3,20,40,4.5,15,0.375,COMPLETED,88.33333333
1992,4879692,2,5,58,125,4.153846154,47,0.376,COMPLETED,124.6170213
1993,4933315,7,6,50,93,4.0,35,0.376344086,COMPLETED,114.62857140000001
1994,5404962,7,4,42,77,4.117647058999999,29,0.37662337700000004,COMPLETED,101.3793103
1995,5360601,1,7,159,284,4.087719298000001,107,0.376760563,COMPLETED,96.11214953
1996,5068016,2,3,29,69,4.0,26,0.37681159399999997,COMPLETED,101.42307690000001
1997,5324633,2,6,74,138,4.52,52,0.37681159399999997,COMPLETED,90.19230769
1998,5105648,7,3,21,53,4.272727273,20,0.377358491,COMPLETED,118.6
1999,5256637,2,5,59,82,3.625,31,0.37804878,COMPLETED,74.19354839
2000,3842575,4,5,38,74,4.444444444,28,0.37837837799999996,COMPLETED,112.32142859999999
2001,5352833,7,5,21,37,4.25,14,0.37837837799999996,COMPLETED,85.64285714
2002,5395221,5,7,96,169,4.5,64,0.378698225,COMPLETED,101.0
2003,5206133,2,4,30,66,4.538461538,25,0.378787879,COMPLETED,88.72
2004,5024883,4,5,41,95,4.466666667,36,0.37894736799999995,COMPLETED,94.61111111
2005,5382023,5,2,15,29,4.0,11,0.379310345,COMPLETED,92.45454545
2006,5204615,2,4,39,50,4.818181818,19,0.38,COMPLETED,101.1578947
2007,4984387,3,6,76,171,4.365853659,65,0.380116959,COMPLETED,113.0461538
2008,3823863,4,5,19,42,4.214285714,16,0.380952381,COMPLETED,114.9375
2009,4242380,5,2,9,21,4.0,8,0.380952381,COMPLETED,97.75
2010,5113451,3,3,22,42,4.625,16,0.380952381,COMPLETED,113.4375
2011,2949302,4,4,41,76,4.4,29,0.38157894700000006,COMPLETED,119.03448279999999
2012,4735617,1,5,63,131,4.535714286,50,0.381679389,COMPLETED,115.76
2013,5131392,1,4,25,55,4.545454545,21,0.381818182,COMPLETED,70.33333333
2014,5271863,4,4,44,68,4.4,26,0.382352941,COMPLETED,103.88461540000002
2015,5367916,1,2,22,34,4.571428571,13,0.382352941,COMPLETED,98.84615385
2016,4934638,2,7,63,125,4.35,48,0.384,COMPLETED,100.22916670000001
2017,4372708,3,3,18,26,4.428571429,10,0.384615385,COMPLETED,72.8
2018,4875703,5,3,21,39,4.5,15,0.384615385,COMPLETED,118.93333329999999
2019,5109000,3,4,12,26,4.666666667,10,0.384615385,COMPLETED,132.4
2020,5225058,5,7,85,156,4.259259258999999,60,0.384615385,COMPLETED,102.2666667
2021,5311278,3,2,5,13,4.666666667,5,0.384615385,COMPLETED,120.8
2022,5375761,3,2,7,13,4.333333333,5,0.384615385,COMPLETED,95.6
2023,5394614,3,3,8,13,2.5,5,0.384615385,COMPLETED,55.6
2024,4940284,1,6,120,197,4.575,76,0.38578680200000004,COMPLETED,105.82894740000002
2025,5286057,1,5,65,127,4.304347826,49,0.38582677200000004,COMPLETED,95.53061224
2026,3916755,1,6,35,57,4.454545455,22,0.38596491200000005,COMPLETED,101.31818179999999
2027,4649420,7,6,57,101,4.454545455,39,0.386138614,COMPLETED,94.64102564
2028,5352797,7,3,20,31,4.333333333,12,0.387096774,COMPLETED,105.25
2029,5375830,4,4,14,31,4.2,12,0.387096774,COMPLETED,90.08333333
2030,5141790,3,6,117,188,4.657142857,73,0.38829787200000004,COMPLETED,92.69863014
2031,5220164,5,7,55,103,4.19047619,40,0.388349515,COMPLETED,107.775
2032,4868970,1,6,72,139,4.3636363639999995,54,0.388489209,COMPLETED,109.9814815
2033,3119763,1,5,22,54,3.5555555560000003,21,0.38888888899999996,COMPLETED,128.6666667
2034,4571445,1,4,51,59,3.916666667,23,0.38983050799999996,COMPLETED,76.52173913
2035,5174633,1,5,39,59,4.1,23,0.38983050799999996,COMPLETED,108.69565220000001
2036,5402506,5,6,88,118,4.043478261000001,46,0.38983050799999996,COMPLETED,108.6304348
2037,4672644,7,4,37,82,4.090909091,32,0.39024390200000003,COMPLETED,101.28125
2038,4349687,2,2,14,23,4.0,9,0.39130434799999997,COMPLETED,113.33333329999999
2039,5169474,6,6,71,138,4.379310345,54,0.39130434799999997,COMPLETED,117.55555559999999
2040,5303604,2,2,15,23,3.8,9,0.39130434799999997,COMPLETED,97.66666667
2041,5389204,5,7,67,125,4.16,49,0.392,COMPLETED,104.57142859999999
2042,4995469,5,6,24,51,3.5555555560000003,20,0.39215686299999997,COMPLETED,90.15
2043,4960908,5,6,69,135,4.16,53,0.392592593,COMPLETED,84.66037736
2044,3635024,2,2,13,28,4.0,11,0.39285714299999996,COMPLETED,99.54545455
2045,4915629,7,4,33,56,2.833333333,22,0.39285714299999996,COMPLETED,100.90909090000001
2046,5169406,2,4,14,28,4.5,11,0.39285714299999996,COMPLETED,96.18181818
2047,5383415,3,3,12,28,3.166666667,11,0.39285714299999996,COMPLETED,91.63636364
2048,3358770,5,4,19,38,4.4,15,0.39473684200000003,COMPLETED,95.0
2049,4092419,2,5,17,38,4.5,15,0.39473684200000003,COMPLETED,131.6
2050,5003073,5,4,46,76,4.416666667,30,0.39473684200000003,COMPLETED,100.4
2051,4572050,3,6,72,119,4.090909091,47,0.39495798299999996,COMPLETED,93.74468085
2052,5256255,1,3,30,48,4.5,19,0.39583333299999995,COMPLETED,116.5263158
2053,5206216,2,4,59,101,4.318181818,40,0.396039604,COMPLETED,101.4
2054,5204340,1,6,81,154,4.225806452,61,0.396103896,COMPLETED,94.72131148
2055,4626980,2,7,106,174,4.322580645,69,0.396551724,COMPLETED,101.7536232
2056,4643382,2,4,36,58,4.583333333,23,0.396551724,COMPLETED,118.17391299999998
2057,5381254,3,6,35,78,4.352941176,31,0.39743589700000004,COMPLETED,96.32258065
2058,5311808,5,5,79,158,4.666666667,63,0.398734177,COMPLETED,89.96825397
2059,3938060,7,1,4,10,5.0,4,0.4,COMPLETED,143.75
2060,4195507,4,2,15,25,4.0,10,0.4,COMPLETED,87.4
2061,4383608,1,1,2,5,4.5,2,0.4,COMPLETED,178.5
2062,4637864,2,3,27,45,4.6,18,0.4,COMPLETED,98.5
2063,4797560,4,4,17,30,4.4,12,0.4,COMPLETED,104.16666670000001
2064,4835217,2,6,37,60,4.666666667,24,0.4,COMPLETED,97.625
2065,4864375,2,1,2,5,3.5,2,0.4,COMPLETED,45.0
2066,4872236,4,2,24,35,4.166666667,14,0.4,COMPLETED,98.57142857
2067,5004214,7,1,4,10,5.0,4,0.4,COMPLETED,139.75
2068,5045617,4,1,6,10,4.307563701,4,0.4,COMPLETED,69.25
