,driver_id,day_of_week,Hour,Minute,passenger_id,total_assigned_request,avg_rating,completed_rides,total_canceled_ride,ACR,status,ride_duration_hour,total_distance_covered_km,undiscounted_fare
285,3886324,5,13,44,5239080,55,4,39,16,0.71,COMPLETED,11.89166667,180.933,107
286,3887018,1,16,49,5310790,58,4.421052632,46,12,0.79,COMPLETED,13.62222222,200.46,72
287,3891107,2,16,57,4265466,14,4.5,9,5,0.64,COMPLETED,2.745277778,39.191,149
288,3891358,2,13,29,4419794,6,,1,5,0.17,COMPLETED,0.196388889,5.232,108
289,3893740,7,14,41,3998370,31,3.636363636,24,7,0.77,COMPLETED,5.840833333,92.2,60
290,3894433,7,15,20,5132250,10,4.5,5,5,0.5,COMPLETED,1.235555556,16.593,71
291,3896537,4,15,28,5244273,1,,0,1,0,CANCELED,,,
292,3896826,3,9,48,4363840,99,4.380952381,42,57,0.42,COMPLETED,10.25888889,167.276,112
293,3899079,3,10,47,5050144,1,,0,1,0,CANCELED,,,
294,3903211,6,17,59,5071804,27,4.75,22,5,0.81,COMPLETED,5.595555556,115.124,112
295,3904462,5,12,15,5371613,3,5,2,1,0.67,COMPLETED,0.000277778,11.885,202
296,3905537,5,14,5,5302028,6,4,4,2,0.67,COMPLETED,1.444444444,23.78,65
297,3906430,5,18,40,3069501,26,4.25,12,14,0.46,COMPLETED,4.240833333,83.051,108
298,3907489,7,9,33,4577428,4,5,3,1,0.75,COMPLETED,0.698055556,17.792,172
299,3907678,6,7,6,4939226,2,,0,2,0,CANCELED,,,
300,3914202,7,17,26,5376518,9,5,5,4,0.56,COMPLETED,0.957777778,17.259,105
301,3916755,1,10,29,4276871,35,4.454545455,22,13,0.63,COMPLETED,5.808888889,100.139,60
302,3917460,3,12,21,4745875,9,2.5,5,4,0.56,COMPLETED,2.48,31.355,68
303,3918252,2,6,21,4535569,19,4.25,15,4,0.79,COMPLETED,4.003333333,69.943,127
304,3918668,2,13,51,4616121,28,4.666666667,19,9,0.68,COMPLETED,5.243611111,77.016,127
305,3919989,5,16,30,4500073,9,5,6,3,0.67,COMPLETED,2.343611111,35.131,128
306,3920495,4,19,29,5063587,32,3.9,17,15,0.53,COMPLETED,5.4025,94.932,125
307,3936119,1,7,19,4512835,191,4.209302326,101,90,0.53,COMPLETED,27.31972222,534.73,191
308,3936414,2,17,12,5369526,12,4,7,5,0.58,COMPLETED,2.493611111,40.798,218
309,3936971,2,9,47,5325454,29,5,8,21,0.28,COMPLETED,2.141944444,37.697,117
310,3941874,4,16,34,4366558,27,5,10,17,0.37,COMPLETED,1.625277778,31.051,87
311,3943399,2,10,13,5187418,30,4.2,12,18,0.4,COMPLETED,4.274166667,73.503,167
312,3944425,2,15,24,4092705,2,4,1,1,0.5,COMPLETED,0.114166667,2.9,74
313,3944836,5,20,5,4478389,39,4.1875,33,6,0.85,COMPLETED,8.197222222,144.005,148
314,3945768,3,21,7,3520883,25,4.666666667,16,9,0.64,COMPLETED,5.878611111,97.701,110
315,3946079,1,8,6,5384113,60,3.923076923,33,27,0.55,COMPLETED,9.170277778,135.24,105
316,3946994,5,6,43,4673324,35,4.571428571,30,5,0.86,COMPLETED,5.903888889,133.11,183
317,3951792,2,9,26,4322127,108,4.205128205,74,34,0.69,COMPLETED,19.02027778,361.31,124
318,3952989,7,6,49,3522510,40,4.666666667,22,18,0.55,COMPLETED,4.985555556,72.913,78
319,3954133,4,1,16,5057417,104,4.380952381,54,50,0.52,COMPLETED,10.98111111,269.393,168
320,3954723,4,10,21,5402795,3,,0,3,0,CANCELED,,,
321,3956036,4,18,7,3366418,10,4.6,8,2,0.8,COMPLETED,2.081388889,33.997,95
322,3960151,2,8,5,5199974,1,,0,1,0,CANCELED,,,
323,3960338,3,16,56,5312074,3,,1,2,0.33,CANCELED,0.219444444,3.34,
324,3961063,1,16,52,5115214,33,4.4,6,27,0.18,COMPLETED,2.066666667,33.055,135
325,3961795,2,6,20,3091607,7,5,6,1,0.86,COMPLETED,2.053055556,37.707,140
326,3967187,2,16,10,4944639,22,4.5,11,11,0.5,COMPLETED,3.0625,52.644,150
327,3968305,2,23,4,3075435,15,4.833333333,12,3,0.8,COMPLETED,1.751666667,45.745,56
328,3969754,5,8,54,4559922,30,4,20,10,0.67,COMPLETED,4.783888889,77.968,87
329,3970204,3,10,19,5300496,26,4.6,10,16,0.38,COMPLETED,3.323055556,68.922,171
330,3970462,6,14,53,3130680,2,,0,2,0,CANCELED,,,
331,3978052,1,11,48,4116467,8,4,6,2,0.75,COMPLETED,1.362777778,24.478,103
332,3978167,1,9,29,3518252,69,4.55,47,22,0.68,COMPLETED,11.67277778,200.864,141
333,3980110,4,18,21,4761024,22,3.833333333,14,8,0.64,COMPLETED,4.237777778,62.538,142
334,3980730,1,8,15,5305967,11,,2,9,0.18,COMPLETED,0.433888889,9.713,77
335,3981274,7,18,6,5170531,18,4.6,8,10,0.44,COMPLETED,8.355,52.57,152
336,3983314,3,10,46,4005809,64,4.318181818,48,16,0.75,COMPLETED,10.08,181.908,107
337,3990952,5,15,24,4147119,35,4.375,33,2,0.94,COMPLETED,8.065277778,147.685,107
338,3990972,4,9,16,4663544,6,4,2,4,0.33,COMPLETED,0.701944444,14.059,108
339,3993408,2,18,2,4211546,7,,0,7,0,CANCELED,,,
340,3994444,1,17,6,3481302,11,4,8,3,0.73,COMPLETED,42.08833333,30.37,96
341,3994570,4,14,50,4186142,4,3,3,1,0.75,COMPLETED,0.351944444,4.629,59
342,3996627,7,13,38,4048998,6,1.5,4,2,0.67,COMPLETED,1.323055556,19.139,118
343,3996797,2,18,16,3830398,13,5,9,4,0.69,COMPLETED,2.593333333,48.608,148
344,3998260,3,13,0,4391825,5,5,1,4,0.2,COMPLETED,0.259444444,5.694,115
345,3998369,3,11,51,5410621,25,4.142857143,13,12,0.52,COMPLETED,2.725277778,40.787,107
346,4001591,1,13,39,4894837,1,,0,1,0,CANCELED,,,
347,4001814,7,9,11,4534436,9,4.75,8,1,0.89,COMPLETED,2.668611111,51.332,126
348,4003050,3,9,17,4916181,14,4.5,9,5,0.64,COMPLETED,2.503055556,56.87,220
349,4004192,5,11,15,3541003,26,4,16,10,0.62,COMPLETED,4.205555556,81.429,187
350,4004354,4,18,20,4577428,33,4.076923077,23,10,0.7,COMPLETED,6.673611111,94.49,164
351,4005819,7,19,9,5308399,3,,1,2,0.33,COMPLETED,0.398055556,9.564,173
352,4007229,5,9,45,5236829,12,4.166666667,8,4,0.67,COMPLETED,2.579444444,44.291,155
353,4009983,4,19,19,4488467,4,5,3,1,0.75,COMPLETED,0.381944444,9.188,57
354,4010896,7,22,18,4964243,2,,0,2,0,CANCELED,,,
355,4011552,2,17,17,4820717,36,4,31,5,0.86,COMPLETED,7.943888889,142.371,64
356,4012859,3,17,55,5068974,71,3.666666667,20,51,0.28,COMPLETED,5.939166667,94.146,71
357,4013798,7,9,50,4898352,25,4.454545455,23,2,0.92,COMPLETED,3.968055556,94.655,101
358,4013916,5,17,17,5142856,16,4.142857143,12,4,0.75,COMPLETED,3.886388889,62.255,117
359,4016310,4,18,11,4600120,67,4.363636364,23,44,0.34,COMPLETED,0.477222222,19.082,62
360,4019859,2,17,48,4874575,12,4,2,10,0.17,COMPLETED,0.633055556,7.171,121
361,4020072,4,13,2,3660424,13,5,5,8,0.38,COMPLETED,2.294722222,38.884,109
362,4020783,2,8,54,3733782,31,3.4,14,17,0.45,COMPLETED,4.408333333,89.522,93
363,4021044,3,19,14,4556249,13,5,5,8,0.38,COMPLETED,1.390277778,25.703,147
364,4021572,2,15,38,4536964,65,4.25,39,26,0.6,COMPLETED,8.938611111,179.749,129
365,4024081,5,12,4,4962826,67,4.333333333,25,42,0.37,COMPLETED,4.427222222,67.713,146
366,4024783,4,9,33,5170334,1,,0,1,0,CANCELED,,,
367,4027413,7,14,20,4128048,65,4.695652174,32,33,0.49,COMPLETED,9.772777778,205.612,148
368,4027867,3,8,42,4100319,5,5,3,2,0.6,COMPLETED,1.183888889,24.231,180
369,4027965,5,19,41,4977748,35,4.4,28,7,0.8,COMPLETED,6.072222222,118.013,141
370,4028017,6,14,53,5397504,60,4.363636364,43,17,0.72,COMPLETED,6.622777778,123.896,177
371,4028165,2,21,35,5313801,55,4.714285714,13,42,0.24,COMPLETED,2.730277778,68.885,146
372,4029348,2,11,56,4086936,3,5,1,2,0.33,COMPLETED,0.163888889,5.445,112
373,4029834,2,17,40,4860112,31,4.4,9,22,0.29,COMPLETED,0.005,16.418,114
374,4030144,3,9,43,3826247,3,,2,1,0.67,COMPLETED,1.046666667,1.682,51
375,4032416,6,11,55,5259985,5,5,1,4,0.2,COMPLETED,0.486666667,2.407,66
376,4034260,3,10,27,4716784,36,4,17,19,0.47,COMPLETED,5.418611111,78.427,123
377,4034589,7,20,4,4883739,45,3.923076923,27,18,0.6,COMPLETED,6.877222222,118.771,78
378,4035212,2,13,27,3807788,20,4.166666667,17,3,0.85,COMPLETED,3.257222222,62.814,66
379,4035227,1,11,18,4639862,11,4.75,6,5,0.55,COMPLETED,1.172777778,21.449,74
380,4035678,4,11,1,4001426,36,3.75,27,9,0.75,COMPLETED,7.675833333,142.742,145
381,4038070,3,13,6,4176161,13,4.5,11,2,0.85,COMPLETED,3.865277778,59.155,78
382,4038846,4,15,21,5138930,3,,1,2,0.33,COMPLETED,0.313611111,5.817,117
383,4038984,3,12,26,5108837,13,3.2,9,4,0.69,COMPLETED,3.048888889,46.51,103
384,4040151,1,20,32,4660082,1,,0,1,0,CANCELED,,,
385,4040262,2,13,18,4714239,31,4.214285714,26,5,0.84,COMPLETED,8.258055556,129.274,137
386,4040384,4,17,57,3719709,37,4.5,27,10,0.73,COMPLETED,8.425277778,146.052,142
387,4040689,1,12,35,5318442,6,4,2,4,0.33,COMPLETED,0.353611111,8.772,84
388,4040845,1,12,19,4740751,9,5,5,4,0.56,COMPLETED,1.406666667,21.765,115
389,4040853,6,17,1,4620917,2,,1,1,0.5,CANCELED,0,0.067,
390,4041156,7,19,18,3169358,10,3,2,8,0.2,COMPLETED,0.504166667,5.225,78
391,4041798,3,9,0,4456670,1,,0,1,0,CANCELED,,,
392,4042274,7,6,47,5339794,12,5,6,6,0.5,COMPLETED,2.415277778,36.619,201
393,4042294,2,15,57,5367044,27,4.3,18,9,0.67,COMPLETED,7.510277778,138.186,159
394,4042700,2,10,13,4801498,6,4.666666667,5,1,0.83,COMPLETED,0.702777778,14.778,95
395,4042710,2,10,17,3739097,44,4,14,30,0.32,COMPLETED,3.571666667,52.614,60
396,4045394,4,19,0,3865190,8,4.25,7,1,0.88,COMPLETED,2.185833333,43.933,132
397,4045906,3,15,36,5412270,14,4,1,13,0.07,COMPLETED,0.140833333,2.281,64
398,4048554,4,17,37,5079011,3,4,2,1,0.67,COMPLETED,0.395,4.837,57
399,4049877,5,16,49,5426511,3,,1,2,0.33,CANCELED,0.174722222,3.235,
400,4051325,3,17,54,5275433,51,3.636363636,23,28,0.45,COMPLETED,0.430833333,30.54,138
401,4052610,2,18,59,4398640,44,4.375,31,13,0.7,COMPLETED,6.751666667,131.571,56
402,4059098,4,15,41,5222389,10,5,6,4,0.6,COMPLETED,1.115555556,14.196,64
403,4059114,6,19,59,4699811,1,,0,1,0,CANCELED,,,
404,4059435,7,13,22,5421558,39,4.4,28,11,0.72,COMPLETED,10.30555556,177.714,109
405,4060767,2,6,5,3758763,8,4,4,4,0.5,COMPLETED,0.424444444,9.465,55
406,4067968,1,11,26,4023021,8,,2,6,0.25,COMPLETED,0.536388889,10.627,110
407,4076078,2,10,48,5126802,20,4.666666667,17,3,0.85,COMPLETED,4.819722222,92.245,109
408,4082745,1,11,31,5387702,14,4.5,7,7,0.5,COMPLETED,1.757222222,30.463,112
409,4084643,5,18,57,4573974,33,4.416666667,25,8,0.76,COMPLETED,7.659166667,138.671,110
410,4086354,5,17,27,5027870,3,1,2,1,0.67,COMPLETED,1.064444444,25.618,84
411,4092353,5,13,46,5350482,57,4.4375,35,22,0.61,COMPLETED,9.000277778,158.359,69
412,4092419,2,10,26,5353060,17,4.5,15,2,0.88,COMPLETED,5.065555556,96.288,253
413,4093745,7,9,34,3466386,1,,0,1,0,CANCELED,,,
414,4093764,5,11,13,3648388,2,4,1,1,0.5,COMPLETED,0.351944444,4.859,103
415,4095262,4,17,46,3665422,9,4.6,7,2,0.78,COMPLETED,1.871388889,35.432,108
416,4095784,2,9,54,5392954,8,3,6,2,0.75,COMPLETED,1.485833333,24.299,122
417,4095791,1,10,6,4516415,2,5,1,1,0.5,COMPLETED,0.178055556,2.425,66
418,4095840,5,8,42,4932824,16,4.25,14,2,0.88,COMPLETED,2.681388889,55.198,55
419,4103653,5,9,40,5270237,7,,0,7,0,CANCELED,,,
420,4103680,2,8,51,5397041,1,,0,1,0,CANCELED,,,
421,4104491,2,16,25,5165850,16,4.571428571,11,5,0.69,COMPLETED,3.574166667,54.127,63
422,4110740,6,9,42,4980188,39,4.5,15,24,0.38,COMPLETED,4.737777778,96.827,210
423,4111955,4,14,8,5334770,8,,2,6,0.25,COMPLETED,0.555833333,2.464,66
424,4112114,1,18,54,3719359,8,4.5,2,6,0.25,COMPLETED,0.449722222,7.056,68
425,4112660,1,12,44,4041851,8,4.333333333,5,3,0.63,COMPLETED,1.693888889,38.594,127
426,4112664,7,19,1,3862547,7,4,2,5,0.29,COMPLETED,0.425,9.108,104
427,4112672,5,11,53,4867812,26,4.4,9,17,0.35,COMPLETED,1.794444444,26.28,71
428,4113440,1,18,23,4105321,3,,0,3,0,CANCELED,,,
429,4120139,4,21,3,3507658,5,5,4,1,0.8,COMPLETED,0.582777778,21.15,141
430,4121365,7,18,7,5410729,55,4.181818182,18,37,0.33,COMPLETED,3.221944444,38.43,62
431,4121747,5,17,37,3933215,37,3.583333333,28,9,0.76,COMPLETED,8.849722222,148.768,134
432,4121855,3,8,36,4839516,3,5,1,2,0.33,COMPLETED,0.098888889,2.029,60
433,4122033,5,16,10,3801536,35,4.307692308,20,15,0.57,COMPLETED,4.626944444,70.661,104
434,4122673,7,9,32,3993964,10,,2,8,0.2,COMPLETED,0.875277778,15.42,228
435,4124475,3,9,13,4787589,7,5,3,4,0.43,COMPLETED,0.720833333,17.635,138
436,4126409,5,14,40,4859773,20,,0,20,0,CANCELED,,,
437,4126536,3,19,34,5111627,7,4,4,3,0.57,CANCELED,0.639722222,6.137,
438,4129097,2,10,17,5364152,1,,0,1,0,CANCELED,,,
439,4129108,2,8,21,4824454,25,4.333333333,15,10,0.6,COMPLETED,4.732777778,93.569,176
440,4132052,2,7,24,4577428,6,,2,4,0.33,COMPLETED,0.888611111,16.041,156
441,4132858,3,13,40,4112602,5,5,4,1,0.8,COMPLETED,0.851944444,15.305,120
442,4141462,2,9,33,4769500,15,4.25,7,8,0.47,COMPLETED,2.015833333,34.839,74
443,4146452,6,18,1,4130707,4,,1,3,0.25,COMPLETED,0.385555556,7.71,160
444,4148928,7,23,0,4035417,25,4.285714286,13,12,0.52,COMPLETED,3.038888889,47.185,118
445,4149121,1,11,18,4731422,18,3.833333333,11,7,0.61,COMPLETED,0.005833333,14.576,141
446,4150138,2,10,43,4607868,11,4.4,6,5,0.55,COMPLETED,1.93,25.856,135
447,4152817,4,9,2,3774553,10,4.5,8,2,0.8,COMPLETED,1.907222222,33.166,130
448,4153934,1,14,47,3898959,55,4.086956522,39,16,0.71,COMPLETED,10.87055556,165.982,50
449,4155397,1,10,13,3923973,10,4,6,4,0.6,COMPLETED,1.836666667,27.361,123
450,4155636,6,0,6,3987360,54,4.8,12,42,0.22,COMPLETED,1.684444444,45.501,113
451,4155865,3,21,10,4178557,2,,0,2,0,CANCELED,,,
452,4156948,1,18,29,3780287,13,3.666666667,7,6,0.54,COMPLETED,1.784722222,33.898,107
453,4157224,2,8,53,4575788,32,4.454545455,23,9,0.72,COMPLETED,5.995277778,110.58,170
454,4165162,1,12,19,5359395,15,4.714285714,11,4,0.73,COMPLETED,4.355277778,77.035,222
455,4174398,2,12,33,4862468,28,4.714285714,18,10,0.64,COMPLETED,6.083333333,106.296,171
456,4181160,2,16,32,4431669,7,4,3,4,0.43,COMPLETED,1.046666667,14.84,137
457,4182411,4,17,7,3286260,17,3.888888889,14,3,0.82,COMPLETED,3.505277778,55.473,71
458,4186284,3,16,0,4183067,48,4.647058824,36,12,0.75,COMPLETED,12.29138889,207.406,101
459,4186299,1,17,58,4331323,22,4.857142857,10,12,0.45,COMPLETED,2.170277778,44.351,132
460,4186691,1,22,4,5021715,8,4.6,6,2,0.75,COMPLETED,1.183611111,32.053,84
461,4186809,3,9,58,5282215,74,4.1,37,37,0.5,COMPLETED,2.695833333,124.591,154
462,4187580,3,17,27,5372735,27,4.666666667,26,1,0.96,COMPLETED,7.546388889,137.486,101
463,4189983,4,19,28,4907330,3,5,1,2,0.33,COMPLETED,0.000555556,6.783,145
464,4192936,1,9,43,4854731,4,5,1,3,0.25,COMPLETED,0.336944444,6.168,135
465,4193386,3,19,39,4307849,37,4.133333333,26,11,0.7,COMPLETED,7.0025,112.885,121
466,4195199,1,11,10,4548501,50,4.583333333,39,11,0.78,COMPLETED,8.9975,157.365,71
467,4195214,7,12,33,5196596,6,4.5,5,1,0.83,COMPLETED,1.244166667,18.019,47
468,4195279,2,11,4,4479999,4,5,2,2,0.5,COMPLETED,0.680555556,12.26,183
469,4195371,7,8,13,4566067,40,3.941176471,33,7,0.83,COMPLETED,7.555833333,143.947,180
470,4195507,4,18,1,3473617,15,4,10,5,0.67,COMPLETED,2.088611111,36.752,84
471,4195544,1,8,52,4387848,71,4.391304348,51,20,0.72,COMPLETED,10.90722222,219.963,162
472,4204467,3,9,21,5032576,18,4.5,7,11,0.39,COMPLETED,1.536388889,24.422,59
473,4206397,5,12,20,5421586,12,4.833333333,8,4,0.67,COMPLETED,2.150833333,38.352,164
474,4207288,1,19,12,4467730,9,,0,9,0,CANCELED,,,
475,4211431,3,6,57,5374747,31,3.909090909,29,2,0.94,COMPLETED,7.544166667,152.164,59
476,4211898,3,13,44,3105500,17,4.25,12,5,0.71,COMPLETED,3.183888889,55.41,81
477,4212117,2,12,8,4725033,47,4.272727273,19,28,0.4,COMPLETED,5.020277778,85.452,141
478,4212318,5,9,25,5335633,24,4.333333333,15,9,0.63,COMPLETED,4.425833333,64.571,173
479,4212401,4,13,54,5394857,3,4,2,1,0.67,COMPLETED,0.453611111,7.552,59
480,4215160,7,8,18,5411998,3,,0,3,0,CANCELED,,,
481,4215795,5,17,37,5350230,75,4.689655172,59,16,0.79,COMPLETED,18.25555556,326.677,171
482,4216761,1,16,11,3535516,30,3.777777778,16,14,0.53,COMPLETED,3.127777778,59.616,118
483,4221617,3,11,22,3850195,18,2.5,5,13,0.28,COMPLETED,0.840833333,35.158,140
484,4223972,5,22,50,3152069,1,,0,1,0,CANCELED,,,
485,4225010,4,13,45,5360940,31,4.384615385,26,5,0.84,COMPLETED,8.176944444,128.651,72
486,4226144,3,19,9,4500273,17,4.375,16,1,0.94,COMPLETED,3.999722222,88.214,135
487,4228298,7,14,26,5399552,66,5,5,61,0.08,COMPLETED,1.016944444,18.072,74
488,4233451,5,16,5,5017268,2,5,1,1,0.5,COMPLETED,0.422222222,8.726,157
489,4233487,2,13,25,4685368,2,,0,2,0,CANCELED,,,
490,4233511,1,21,2,5064565,1,,0,1,0,CANCELED,,,
491,4233558,7,13,1,4549226,63,4.64516129,48,15,0.76,COMPLETED,14.31166667,265.676,96
492,4233720,4,9,55,4778778,42,4.6,19,23,0.45,COMPLETED,4.898611111,87.118,149
493,4236063,7,18,39,5085766,54,4.555555556,39,15,0.72,COMPLETED,7.475833333,172.352,193
494,4236070,5,17,25,4721178,35,4.388888889,30,5,0.86,COMPLETED,8.613333333,126.168,87
495,4242380,5,15,31,5350504,9,4,8,1,0.89,COMPLETED,1.815277778,33.604,62
496,4243699,3,21,41,5081587,20,4.5,11,9,0.55,COMPLETED,3.800833333,72.623,213
497,4252461,2,14,54,3377592,2,,0,2,0,CANCELED,,,
498,4253265,5,18,26,4455940,88,4.266666667,71,17,0.81,COMPLETED,17.11722222,318.553,65
499,4253549,3,21,16,5176606,23,5,19,4,0.83,COMPLETED,6.752777778,117.011,61
500,4254553,3,11,2,5046882,129,4.444444444,99,30,0.77,COMPLETED,25.93361111,466.135,56
501,4256504,6,19,57,3802245,1,,0,1,0,CANCELED,,,
502,4259559,3,22,21,4157099,64,4.384615385,32,32,0.5,COMPLETED,5.616666667,119.644,81
503,4262549,2,17,15,5251120,1,,0,1,0,CANCELED,,,
504,4263025,2,8,55,4240196,34,4.133333333,25,9,0.74,COMPLETED,8.255833333,151.543,135
505,4263775,6,22,10,5054770,37,,1,36,0.03,COMPLETED,0.000277778,1.6,54
506,4264013,5,19,15,4868795,4,4,3,1,0.75,COMPLETED,1.222222222,20.753,153
507,4264488,7,21,23,4043504,20,3.333333333,16,4,0.8,COMPLETED,3.177777778,55.187,68
508,4264497,7,11,59,4968619,16,4.6,9,7,0.56,COMPLETED,3.026388889,52.922,118
509,4264734,3,21,58,4686854,110,4.470588235,76,34,0.69,COMPLETED,19.07472222,357.246,96
510,4271799,3,12,0,5354546,1,,0,1,0,CANCELED,,,
511,4282958,1,9,6,4841152,59,4.214285714,36,23,0.61,COMPLETED,9.351111111,155.261,120
512,4284999,5,18,56,5397764,74,4.473684211,46,28,0.62,COMPLETED,12.80638889,172.655,119
513,4291384,1,15,2,4269656,7,4.5,5,2,0.71,COMPLETED,1.947222222,32.211,148
514,4291437,7,13,21,4206711,46,4.571428571,11,35,0.24,COMPLETED,2.525833333,53.087,78
515,4293280,1,9,2,3659778,7,4.666666667,5,2,0.71,COMPLETED,1.358611111,23.963,60
516,4295655,5,19,3,4974184,63,4.142857143,27,36,0.43,COMPLETED,7.586111111,150.212,104
517,4298705,5,21,51,4194042,24,4.444444444,15,9,0.63,COMPLETED,3.4,49.426,116
518,4299139,2,10,18,4391260,3,,1,2,0.33,CANCELED,0.015277778,0.073,
519,4300879,7,11,40,4917363,8,,5,3,0.63,COMPLETED,1.071944444,20.415,124
520,4301381,1,16,14,4549187,56,4.384615385,23,33,0.41,COMPLETED,6.811111111,106.144,84
521,4303264,6,21,40,4540034,14,4.625,9,5,0.64,COMPLETED,2.022777778,36.015,51
522,4303297,2,13,2,3269369,29,4.454545455,19,10,0.66,COMPLETED,2.114444444,61.819,148
523,4303398,4,19,56,5323064,8,5,7,1,0.88,COMPLETED,1.375277778,21.225,63
524,4303472,4,14,59,5273772,17,4.666666667,12,5,0.71,COMPLETED,3.566111111,63.1,148
525,4303751,3,17,25,4815234,78,4.461538462,29,49,0.37,COMPLETED,8.388611111,134.212,163
526,4303765,3,20,55,4909039,25,4.7,16,9,0.64,COMPLETED,3.933888889,69.947,116
527,4304577,2,10,22,4612568,14,4.375,10,4,0.71,COMPLETED,3.151944444,55.991,66
528,4305170,7,18,31,5442365,23,2.8,12,11,0.52,COMPLETED,3.092777778,46.352,55
529,4313254,3,11,9,3949438,14,4.5,11,3,0.79,COMPLETED,3.048888889,49.821,124
530,4313771,1,16,49,3577566,12,4.666666667,6,6,0.5,COMPLETED,1.176666667,21.317,108
531,4314261,4,17,13,4920156,42,4.066666667,27,15,0.64,COMPLETED,7.301666667,126.147,69
532,4319875,2,19,23,4129104,13,4,3,10,0.23,COMPLETED,0.59,9.223,84
533,4320802,1,8,21,5056658,1,,0,1,0,CANCELED,,,
534,4322991,2,7,32,4670561,79,4.096774194,55,24,0.7,COMPLETED,15.07972222,278.036,168
535,4323329,2,11,46,5272593,54,4.652173913,44,10,0.81,COMPLETED,11.50861111,202.73,101
536,4323594,3,14,11,4833044,17,3.727272727,14,3,0.82,COMPLETED,5.033888889,88.307,128
537,4323923,4,18,50,5419567,12,4.166666667,8,4,0.67,COMPLETED,0.518888889,24.833,109
538,4325997,1,16,2,5397031,40,4.272727273,26,14,0.65,COMPLETED,6.465,109.221,69
539,4326246,4,17,8,5330726,33,4.6,24,9,0.73,COMPLETED,7.330277778,125.425,160
540,4329196,3,12,35,4895587,1,,0,1,0,CANCELED,,,
541,4329296,4,14,36,4629571,28,4.5,22,6,0.79,COMPLETED,5.479444444,86.034,168
542,4329565,4,9,28,5402199,78,4.703703704,47,31,0.6,COMPLETED,12.66444444,225.931,146
543,4330985,1,18,50,4226976,16,4.8,8,8,0.5,COMPLETED,2.411944444,46.166,105
544,4331277,1,12,4,3890368,9,5,4,5,0.44,COMPLETED,0.9,18.426,147
545,4331916,2,15,22,3368680,132,4.045454545,85,47,0.64,COMPLETED,20.04555556,333.132,53
546,4333565,6,20,53,4817620,3,,0,3,0,CANCELED,,,
547,4335274,1,9,22,4551811,10,4.5,7,3,0.7,COMPLETED,2.155555556,31.948,123
548,4337628,7,20,37,4674518,13,4.5,8,5,0.62,COMPLETED,2.892222222,40.445,68
549,4337743,6,19,56,3784032,2,,0,2,0,CANCELED,,,
550,4341426,6,17,29,4383993,40,4.214285714,27,13,0.68,COMPLETED,11.39805556,220.424,151
551,4346771,1,16,17,4988745,60,4.485714286,58,2,0.97,COMPLETED,11.62916667,236.586,124
552,4347031,1,18,59,3072521,67,4.125,30,37,0.45,COMPLETED,3.335833333,74.942,154
553,4348063,1,21,29,5361502,25,5,8,17,0.32,COMPLETED,0.523055556,10.279,141
554,4348071,3,9,42,4552557,24,4.666666667,13,11,0.54,COMPLETED,2.667222222,45.519,62
555,4348516,3,13,48,5378272,23,4,14,9,0.61,COMPLETED,4.807222222,69.639,184
556,4348842,5,17,39,5265571,4,,2,2,0.5,COMPLETED,0.854166667,13.047,154
557,4349687,2,4,28,5389659,14,4,9,5,0.64,COMPLETED,1.6025,34.592,164
558,4349923,3,17,55,5347447,74,4.307692308,59,15,0.8,COMPLETED,13.76888889,255.593,95
559,4350011,1,22,7,4582804,9,4.666666667,5,4,0.56,COMPLETED,1.161944444,26.211,124
560,4351430,3,11,54,4706658,20,,6,14,0.3,COMPLETED,0.350555556,5.368,61
561,4353988,4,17,38,4362961,73,4,18,55,0.25,COMPLETED,0.665,47.313,107
562,4357327,5,16,42,4697790,82,4.461538462,25,57,0.3,COMPLETED,6.543055556,143.397,66
563,4357418,4,8,50,4555213,3,,2,1,0.67,COMPLETED,0.304166667,9.119,127
564,4357652,2,21,55,5058334,2,,0,2,0,CANCELED,,,
565,4358221,3,6,34,5190957,15,4.5,7,8,0.47,COMPLETED,1.5,25.031,142
566,4358301,1,21,23,4883391,7,4.333333333,5,2,0.71,COMPLETED,1.511111111,28.151,96
567,4358498,5,16,53,4577846,8,4,4,4,0.5,COMPLETED,1.285,21.423,145
568,4360090,3,20,18,3821612,73,4.578947368,42,31,0.58,COMPLETED,7.557777778,200.599,113
569,4360849,5,20,51,4690835,10,4.5,6,4,0.6,COMPLETED,1.303055556,33.002,152
570,4364336,6,17,53,4736975,64,4.5,42,22,0.66,COMPLETED,10.31138889,187.993,84
571,4364809,5,17,25,5346714,20,3.888888889,13,7,0.65,COMPLETED,4.095277778,57.358,127
572,4364901,3,18,2,3426419,18,4.571428571,10,8,0.56,COMPLETED,0.531944444,25.157,68
573,4365833,3,8,47,4535942,3,,0,3,0,CANCELED,,,
574,4365947,2,16,16,4330351,1,,0,1,0,CANCELED,,,
575,4366452,1,12,53,5379984,9,4.4,6,3,0.67,COMPLETED,2.158888889,38.645,104
576,4367430,5,13,49,5212093,36,4.4,17,19,0.47,COMPLETED,4.119166667,69.271,55
577,4369380,2,8,47,4670556,1,,0,1,0,CANCELED,,,
578,4372392,7,17,19,3988254,81,4.37037037,62,19,0.77,COMPLETED,14.13305556,320.406,103
579,4372708,3,19,6,5341834,18,4.428571429,10,8,0.56,COMPLETED,1.470555556,24.072,63
