,Unnamed: 0,driver_id,day_of_week,total_days,Hour,Minute,passenger_id,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,ride_duration_hour,total_distance_covered_km,avg_fare,abandoned_trips,% completed_rides,canceled_rides,driver_id,total_monthly_trips
1432,929,5069166,1,5,13,57,5241197,32,79,4.2,11,0.139240506,1,3.198888889,53.033,105.5454545,47,34.375,21,5069166,60
1433,1371,5069653,6,4,13,49,3617205,29,88,4.1428571430000005,23,0.261363636,1,7.663611111,131.768,120.6521739,59,79.3103448275862,6,5069653,121
1434,493,5069685,2,6,11,8,4950226,68,113,3.916666667,51,0.451327434,1,13.44194444,209.032,93.03921569,45,75.0,17,5069685,148
1435,928,5069691,2,5,15,10,3751786,41,131,4.125,28,0.213740458,1,6.330833332999999,108.882,92.85714286,90,68.29268292682927,13,5069691,87
1436,2545,5070127,3,1,18,24,3962497,1,22,4.0,1,0.045454545,1,0.448611111,9.238,175.0,21,100.0,0,5070127,1
1437,492,5070523,1,6,10,26,4988745,48,109,4.214285714,29,0.266055046,1,9.202222222,175.63,121.48275859999998,61,60.41666666666666,19,5070523,51
1438,491,5071047,1,6,16,49,3785713,28,86,4.833333333,17,0.197674419,1,4.823611111,70.95,98.76470588,58,60.71428571428571,11,5071047,137
1439,2171,5071292,2,2,17,17,5251120,6,93,4.307563701,1,0.010752688,1,0.317777778,7.584,144.0,87,16.666666666666664,5,5071292,2
1440,158,5071387,6,7,6,50,3837935,89,417,4.176470588,69,0.165467626,1,14.98305556,252.551,88.07246377,328,77.52808988764046,20,5071387,290
1441,2544,5072166,5,1,18,44,4034598,2,2,5.0,2,1.0,1,0.265833333,5.313,69.5,0,100.0,0,5072166,18
1442,2543,5072441,1,1,14,27,4682746,17,41,4.888888889,15,0.365853659,1,4.801388889,88.70299999999997,119.46666670000002,24,88.23529411764706,2,5072441,101
1443,490,5073148,2,6,16,3,4870037,32,93,4.833333333,16,0.17204301100000002,1,3.501388889,62.102,88.25,61,50.0,16,5073148,57
1444,489,5073160,4,6,9,18,4422923,8,87,4.333333333,6,0.068965517,1,1.934444444,29.74,109.5,79,75.0,2,5073160,19
1445,2170,5073807,6,2,7,6,5195382,7,19,3.5,6,0.315789474,1,1.3997222219999998,21.589,90.16666667,12,85.71428571428571,1,5073807,25
1446,2169,5074148,1,2,17,45,5397911,29,37,4.538461538,23,0.621621622,1,6.668888889,112.535,107.2173913,8,79.3103448275862,6,5074148,204
1447,2542,5074255,5,1,10,44,4590349,1,3,3.0,1,0.333333333,1,0.001111111,0.113,45.0,2,100.0,0,5074255,35
1448,157,5074296,6,7,14,37,3645289,96,165,4.266666667,61,0.36969697,1,16.605,232.336,89.91803279,69,63.54166666666666,35,5074296,246
1449,1761,5074355,3,3,9,29,4754511,17,52,4.0,6,0.115384615,1,1.559166667,22.513,93.83333333,35,35.29411764705883,11,5074355,65
1450,1370,5074906,3,4,10,6,3638206,20,48,4.4,11,0.229166667,1,4.495,68.866,129.0909091,28,55.00000000000001,9,5074906,72
1451,156,5074922,4,7,9,13,4424034,73,143,3.722222222,42,0.293706294,1,11.175,183.299,98.95238095,70,57.534246575342465,31,5074922,112
1452,1369,5076235,2,4,13,59,5052896,40,104,4.230769231,27,0.259615385,1,6.897777777999999,110.236,92.51851852,64,67.5,13,5076235,126
1453,155,5076437,7,7,18,22,4692966,30,86,4.363636364,21,0.244186047,1,5.2775,95.017,100.4761905,56,70.0,9,5076437,123
1454,154,5080101,2,7,22,37,4861095,40,213,4.5,20,0.093896714,1,5.8138888889999984,122.519,128.0,173,50.0,20,5080101,96
1455,488,5080337,1,6,8,34,4977102,37,71,4.333333333,22,0.309859155,1,3.972222222,81.70100000000002,90.45454545,34,59.45945945945946,15,5080337,202
1456,1368,5081591,7,4,18,59,3221155,21,80,3.0,9,0.1125,1,2.374722222,31.23,83.88888889,59,42.857142857142854,12,5081591,125
1457,153,5082585,1,7,15,51,3528698,85,154,4.533333333,52,0.33766233799999995,1,15.18138889,246.873,105.1923077,69,61.17647058823529,33,5082585,207
1458,2541,5082686,2,1,15,24,4380781,8,48,5.0,5,0.104166667,1,1.3780555559999998,19.081,87.4,40,62.5,3,5082686,7
1459,152,5083156,2,7,11,36,4673622,67,265,3.933333333,36,0.135849057,1,7.500277777999999,128.247,88.5,198,53.7313432835821,31,5083156,96
1460,1367,5083194,1,4,12,4,4729894,17,24,3.777777778,17,0.708333333,1,6.323611111,102.289,124.1764706,7,100.0,0,5083194,85
1461,1366,5083225,1,4,12,42,3908463,15,47,4.0,1,0.021276596,1,0.175555556,5.247000000000001,109.0,32,6.666666666666668,14,5083225,1
1462,1365,5083237,1,4,11,58,3836661,24,52,4.384615385,22,0.423076923,1,6.1269444439999985,118.566,112.9545455,28,91.66666666666666,2,5083237,95
1463,151,5083506,2,7,6,22,5170652,43,224,4.875,19,0.084821429,1,4.289722222,92.468,110.0,181,44.1860465116279,24,5083506,77
1464,2168,5083598,4,2,20,5,5325335,14,38,4.6,8,0.210526316,1,1.406111111,30.963,93.625,24,57.14285714285714,6,5083598,42
1465,1760,5083974,3,3,12,21,4363138,21,27,4.6,12,0.444444444,1,3.575,50.776,98.41666667,6,57.14285714285714,9,5083974,44
1466,1759,5084143,2,3,19,6,5344098,20,51,5.0,9,0.176470588,1,1.814166667,40.176,103.7777778,31,45.0,11,5084143,18
1467,487,5084423,4,6,12,16,3979845,62,146,4.833333333,14,0.095890411,1,4.930555556,77.405,115.5,84,22.58064516129032,48,5084423,97
1468,2167,5085020,1,2,14,43,5364990,22,66,4.0,11,0.166666667,1,3.300833333,58.605,111.6363636,44,50.0,11,5085020,81
1469,2540,5086583,5,1,12,11,3060147,2,2,4.0,1,0.5,1,0.5216666670000001,10.644,217.0,0,50.0,1,5086583,4
1470,927,5090027,3,5,15,36,4450035,31,84,4.857142857,25,0.297619048,1,7.688055556,123.945,108.08,53,80.64516129032258,6,5090027,95
1471,2166,5091241,5,2,12,17,4438916,4,33,4.5,3,0.090909091,1,0.689444444,12.023,97.33333333,29,75.0,1,5091241,15
1472,150,5092814,5,7,19,28,4540481,57,268,4.318181818,35,0.130597015,1,7.676944444,108.801,81.11428571,211,61.40350877192983,22,5092814,82
1473,1364,5094786,4,4,17,32,3056108,26,55,4.428571429,14,0.254545455,1,5.063611111,85.045,128.0,29,53.846153846153854,12,5094786,97
1474,486,5096387,2,6,16,32,4605130,56,85,4.5,41,0.482352941,1,10.14055556,190.86900000000003,116.9512195,29,73.21428571428571,15,5096387,137
1475,2539,5096768,2,1,15,28,4616081,5,6,5.0,4,0.666666667,1,1.237222222,19.881,107.75,1,80.0,1,5096768,61
1476,2538,5097470,2,1,11,20,4851667,3,7,4.5,3,0.428571429,1,0.6880555559999999,10.637,91.33333333,4,100.0,0,5097470,54
1477,2537,5099563,1,1,10,13,4314520,10,19,4.2,6,0.315789474,1,2.138055556,33.65,114.8333333,9,60.0,4,5099563,211
1478,2165,5099704,3,2,15,17,4784874,3,21,4.307563701,2,0.095238095,1,0.975833333,20.244,189.0,18,66.66666666666666,1,5099704,42
1479,926,5102685,1,5,7,47,3750224,76,109,4.4,60,0.5504587160000001,1,16.2275,289.654,107.8333333,33,78.94736842105263,16,5102685,316
1480,2164,5104140,1,2,18,27,3760346,16,90,4.307563701,5,0.055555556,1,0.446666667,15.269,77.0,74,31.25,11,5104140,52
1481,2536,5104490,2,1,12,56,4801770,2,13,5.0,1,0.076923077,1,0.3375,5.072,119.0,11,50.0,1,5104490,2
1482,1758,5105108,7,3,9,0,5429633,15,38,4.307563701,10,0.263157895,1,0.480555556,24.553,72.6,23,66.66666666666666,5,5105108,38
1483,1757,5105116,2,3,15,32,4919602,24,58,4.272727273,21,0.362068966,1,6.621388889,113.828,114.4761905,34,87.5,3,5105116,60
1484,485,5105178,1,6,8,26,5394103,53,277,4.733333333,44,0.158844765,1,10.71555556,187.433,95.45454545,224,83.01886792452831,9,5105178,158
1485,1363,5105605,5,4,23,1,3995563,23,25,4.4,20,0.8,1,5.033055556,83.132,99.55,2,86.95652173913044,3,5105605,141
1486,1756,5105648,7,3,16,8,4587715,21,53,4.272727273,20,0.377358491,1,6.153055556,114.354,118.6,32,95.23809523809523,1,5105648,106
1487,2163,5105715,2,2,21,15,5278484,4,33,3.0,2,0.060606061,1,0.7405555559999999,13.837,145.5,29,50.0,2,5105715,3
1488,925,5105736,2,5,19,35,4640232,14,82,4.0,3,0.036585366,1,0.779166667,14.972,107.3333333,68,21.428571428571427,11,5105736,5
1489,1755,5106296,5,3,18,49,4628807,34,72,4.181818182,24,0.333333333,1,4.360277778,95.699,92.33333333,38,70.58823529411767,10,5106296,45
1490,484,5106316,3,6,9,26,4867548,34,63,3.916666667,19,0.301587302,1,4.9325,64.206,83.10526316,29,55.88235294117647,15,5106316,51
1491,924,5106365,7,5,21,10,5083054,25,39,3.888888889,19,0.487179487,1,3.123888889,60.23,79.94736842,14,76.0,6,5106365,138
1492,483,5106434,2,6,13,58,3493164,69,84,4.333333333,54,0.642857143,1,17.22111111,205.448,90.75925926,15,78.26086956521739,15,5106434,218
1493,149,5106446,4,7,22,38,4329103,84,166,4.0,60,0.361445783,1,13.2325,266.81,102.7666667,82,71.42857142857143,24,5106446,264
1494,1754,5106465,7,3,13,21,5273920,6,56,5.0,5,0.089285714,1,1.372222222,18.67,90.6,50,83.33333333333334,1,5106465,20
1495,1362,5106492,5,4,15,9,5170334,60,98,3.952380952,47,0.479591837,1,13.13333333,223.046,102.7234043,38,78.33333333333333,13,5106492,226
1496,148,5106509,2,7,18,14,4038756,89,192,4.242424242,69,0.359375,1,17.7725,251.677,87.68115942,103,77.52808988764046,20,5106509,243
1497,923,5106546,1,5,22,37,5377676,86,105,3.964285714,64,0.60952381,1,17.46833333,310.1790000000001,124.203125,19,74.4186046511628,22,5106546,227
1498,482,5107074,2,6,15,1,4723508,56,179,4.818181818,26,0.145251397,1,10.25277778,144.553,117.2307692,123,46.42857142857143,30,5107074,122
1499,922,5107320,7,5,20,0,4636753,47,53,4.3,45,0.849056604,1,12.95333333,216.516,103.6,6,95.74468085106385,2,5107320,90
1500,2535,5107420,2,1,15,45,3700014,1,2,4.0,1,0.5,1,0.267777778,4.606,99.0,1,100.0,0,5107420,1
1501,1361,5107555,2,4,20,35,5187448,17,30,4.8,11,0.3666666670000001,1,2.456666667,49.036,100.5454545,13,64.70588235294117,6,5107555,73
1502,481,5107614,7,6,12,43,5131011,63,170,4.1428571430000005,30,0.176470588,1,10.14861111,160.668,113.1333333,107,47.61904761904761,33,5107614,155
1503,1360,5108422,4,4,19,16,5376289,9,18,4.333333333,6,0.333333333,1,1.383055556,26.171,99.33333333,9,66.66666666666666,3,5108422,32
1504,1359,5108961,7,4,11,58,4435301,24,75,4.6,15,0.2,1,3.701111111,74.48,105.6666667,51,62.5,9,5108961,107
1505,1358,5109000,3,4,18,55,4932829,12,26,4.666666667,10,0.384615385,1,3.414444444,67.02600000000001,132.4,14,83.33333333333334,2,5109000,77
1506,2162,5109577,3,2,6,17,5385507,4,48,4.0,2,0.041666667,1,0.474722222,8.193999999999999,102.5,44,50.0,2,5109577,11
1507,480,5110612,2,6,20,13,4211341,49,147,4.375,27,0.183673469,1,5.914444444,124.574,101.0,98,55.10204081632652,22,5110612,92
1508,1753,5113238,5,3,8,36,5106853,3,29,4.5,2,0.068965517,1,1.3186111109999998,18.902,174.5,26,66.66666666666666,1,5113238,4
1509,1357,5113388,4,4,22,7,5008897,17,153,4.5,11,0.071895425,1,2.501666667,60.802,128.7272727,136,64.70588235294117,6,5113388,87
1510,1752,5113451,3,3,17,21,5404274,22,42,4.625,16,0.380952381,1,5.004444444,84.26899999999998,113.4375,20,72.72727272727273,6,5113451,82
1511,2161,5113639,7,2,20,56,5418511,3,37,4.307563701,2,0.054054054,1,0.35472222200000003,7.476,87.0,34,66.66666666666666,1,5113639,14
1512,921,5113855,4,5,16,41,5041641,60,260,3.666666667,12,0.046153846,1,3.085555556,52.272,95.75,200,20.0,48,5113855,105
1513,920,5113871,2,5,11,33,5011721,51,118,4.6875,30,0.254237288,1,8.698333332999999,164.96200000000005,116.5666667,67,58.82352941176471,21,5113871,121
1514,1356,5114152,2,4,17,49,4472226,13,59,4.75,11,0.186440678,1,3.080833333,47.038,101.5454545,46,84.61538461538461,2,5114152,22
1515,2534,5114242,1,1,19,11,4261128,1,44,4.307563701,1,0.022727273,1,0.000555556,0.071,45.0,43,100.0,0,5114242,14
1516,2533,5114243,1,1,15,53,5162511,2,33,5.0,1,0.03030303,1,0.083333333,2.1630000000000003,62.0,31,50.0,1,5114243,21
1517,919,5114627,4,5,14,31,4711315,84,182,4.0,67,0.368131868,1,19.895,372.509,116.89552240000002,98,79.76190476190476,17,5114627,279
1518,2532,5114683,1,1,15,40,5389642,4,5,4.0,1,0.2,1,0.123055556,3.232,78.0,1,25.0,3,5114683,21
1519,2160,5114957,1,2,15,37,5159187,27,89,4.5,16,0.179775281,1,5.235277778,102.043,128.0,62,59.25925925925925,11,5114957,228
1520,1355,5115065,3,4,20,23,3308505,17,76,4.0,8,0.105263158,1,1.819166667,39.67,110.75,59,47.058823529411754,9,5115065,17
1521,2159,5115269,2,2,13,49,4151625,18,37,4.0,1,0.027027027,0,0.138611111,4.025,90.0,19,5.5555555555555545,17,5115269,9
1522,147,5115303,3,7,8,57,3704722,94,271,4.352941176,63,0.232472325,1,14.04194444,262.882,98.63492063,177,67.02127659574468,31,5115303,260
1523,1751,5115402,2,3,15,46,5217288,33,49,4.166666667,14,0.28571428600000004,1,4.3552777780000005,67.188,102.6428571,16,42.42424242424242,19,5115402,111
1524,918,5115463,3,5,16,27,5157207,24,178,4.5,18,0.101123596,1,6.269166667,101.039,116.3333333,154,75.0,6,5115463,39
1525,917,5115571,6,5,21,0,5076300,24,41,3.818181818,21,0.5121951220000001,1,2.9225,93.147,102.0952381,17,87.5,3,5115571,37
1526,2531,5115924,2,1,17,8,5233930,2,3,4.307563701,2,0.666666667,1,0.482777778,8.856,102.5,1,100.0,0,5115924,2
1527,479,5115955,2,6,21,33,3569000,48,83,4.181818182,35,0.421686747,1,8.739444444,165.03900000000004,104.9428571,35,72.91666666666666,13,5115955,188
1528,1750,5116244,3,3,18,12,3348082,8,32,4.4,7,0.21875,1,2.584444444,35.341,111.1428571,24,87.5,1,5116244,17
1529,1749,5116272,2,3,10,19,4884720,41,51,4.263157895,37,0.725490196,1,10.19333333,169.36900000000003,101.2702703,10,90.24390243902441,4,5116272,191
1530,1354,5116275,7,4,5,11,4819897,8,54,4.307563701,2,0.037037037,1,0.328611111,10.137,113.0,46,25.0,6,5116275,19
1531,146,5116282,3,7,9,15,5019147,107,291,4.137931034,55,0.189003436,1,11.01722222,200.474,88.65454545,184,51.4018691588785,52,5116282,249
1532,2158,5116578,4,2,19,1,3354199,12,15,5.0,11,0.7333333329999999,1,2.525277778,37.587,85.63636364,3,91.66666666666666,1,5116578,140
1533,1748,5117191,3,3,6,38,3670044,17,27,4.0,8,0.296296296,1,2.605833333,52.236,130.0,10,47.058823529411754,9,5117191,77
1534,2530,5117508,5,1,10,27,5074249,4,16,5.0,4,0.25,1,1.309166667,14.747,85.5,12,100.0,0,5117508,15
1535,2529,5118165,1,1,17,49,5042216,14,48,4.5,11,0.229166667,1,3.441944444,52.887,102.2727273,34,78.57142857142857,3,5118165,47
1536,2157,5120155,1,2,17,50,4884584,13,43,4.5,8,0.186046512,1,1.790555556,32.388000000000005,91.75,30,61.53846153846154,5,5120155,104
1537,916,5120882,3,5,12,19,5195246,44,84,3.4,19,0.226190476,1,6.616388889,96.874,111.8947368,40,43.18181818181818,25,5120882,108
1538,478,5121110,3,6,8,39,4782806,68,233,4.344827586,49,0.210300429,1,16.43777778,314.619,129.4693878,165,72.05882352941177,19,5121110,277
1539,2528,5121283,3,1,14,2,5219079,1,4,4.307563701,1,0.25,1,0.433333333,6.067,121.0,3,100.0,0,5121283,6
1540,1747,5121546,7,3,15,25,3846908,26,48,4.7,20,0.4166666670000001,1,5.33,103.176,108.25,22,76.92307692307693,6,5121546,86
1541,2527,5121588,7,1,12,33,5332463,2,11,4.307563701,1,0.090909091,1,0.137222222,1.601,54.0,9,50.0,1,5121588,2
1542,1353,5121722,7,4,12,48,5007387,29,43,4.272727273,22,0.511627907,1,7.25,123.962,122.4090909,14,75.86206896551724,7,5121722,171
1543,477,5122002,7,6,16,11,3646317,37,136,4.307692308,31,0.227941176,1,8.584444443999999,131.375,95.35483871,99,83.7837837837838,6,5122002,164
1544,1352,5122098,7,4,18,57,4115556,26,49,4.0,7,0.14285714300000002,1,1.563333333,16.666,70.0,23,26.923076923076927,19,5122098,23
1545,915,5122168,3,5,9,23,5294705,42,163,4.333333333,22,0.134969325,1,5.011388889,91.435,94.45454545,121,52.38095238095239,20,5122168,110
1546,2526,5122319,6,1,11,44,3527270,7,15,4.5,6,0.4,1,1.221944444,17.743,82.83333333,8,85.71428571428571,1,5122319,38
1547,145,5122519,1,7,19,6,4589066,79,211,4.333333333,9,0.042654028,1,3.566111111,54.1,123.4444444,132,11.39240506329114,70,5122519,58
1548,1351,5122572,3,4,10,36,5271125,33,63,4.375,23,0.365079365,1,5.509444444,95.695,96.17391304,30,69.6969696969697,10,5122572,90
1549,476,5122730,6,6,15,43,4195569,15,256,4.5,6,0.0234375,1,1.548611111,28.37,105.1666667,241,40.0,9,5122730,17
1550,1350,5122991,5,4,13,36,5425916,30,45,4.8,15,0.333333333,1,1.949444444,46.798,85.93333333,15,50.0,15,5122991,17
1551,914,5123003,3,5,18,36,4088833,35,125,4.428571429,24,0.192,1,7.625555556,128.92600000000002,114.7083333,90,68.57142857142857,11,5123003,190
1552,913,5123131,3,5,6,28,4795141,25,52,5.0,9,0.173076923,1,2.665833333,47.87,109.4444444,27,36.0,16,5123131,55
1553,1349,5123211,5,4,11,24,4761366,28,53,5.0,8,0.150943396,1,2.772777778,51.896,132.25,25,28.57142857142857,20,5123211,25
1554,912,5124283,1,5,18,41,3061524,70,97,4.48,51,0.525773196,1,15.26666667,239.291,102.13725490000002,27,72.85714285714283,19,5124283,218
1555,2525,5124308,3,1,10,29,4677925,1,6,4.307563701,1,0.166666667,1,0.193333333,0.84,45.0,5,100.0,0,5124308,4
1556,2156,5124364,1,2,11,22,4770624,12,22,4.4,9,0.409090909,1,2.947222222,50.983,115.1111111,10,75.0,3,5124364,69
1557,1348,5124702,1,4,12,52,5291113,72,166,3.444444444,45,0.271084337,1,12.55583333,180.49400000000003,93.42222222,94,62.5,27,5124702,274
1558,1347,5125164,5,4,19,16,4148594,13,117,3.666666667,7,0.05982906,1,2.429166667,37.44,114.2857143,104,53.846153846153854,6,5125164,47
1559,2524,5125607,7,1,12,58,4404466,6,10,5.0,3,0.3,1,1.097777778,26.971,164.66666669999995,4,50.0,3,5125607,58
1560,1746,5125750,5,3,19,26,3086784,20,36,3.538461538,16,0.444444444,1,3.285,66.403,99.625,16,80.0,4,5125750,67
1561,1346,5125852,5,4,1,29,5242454,27,51,4.625,15,0.294117647,1,2.089722222,50.771,105.73333329999998,24,55.555555555555564,12,5125852,19
1562,475,5126940,3,6,6,5,4726371,44,104,4.2,35,0.33653846200000004,1,8.453888889,139.09799999999998,93.08571429,60,79.54545454545455,9,5126940,121
1563,1345,5126985,7,4,18,35,4758863,64,140,4.2,45,0.321428571,1,14.33722222,268.405,123.95555559999998,76,70.3125,19,5126985,230
1564,911,5128598,3,5,11,16,5147063,37,60,4.4,31,0.5166666670000001,1,5.8475,114.293,90.87096774,23,83.7837837837838,6,5128598,98
1565,1344,5129379,1,4,10,38,4905916,18,35,4.166666667,9,0.257142857,1,2.578888889,44.9,111.3333333,17,50.0,9,5129379,28
1566,1745,5129731,1,3,19,16,4575021,6,16,5.0,4,0.25,1,1.7752777780000002,22.126,113.25,10,66.66666666666666,2,5129731,7
1567,2155,5130032,7,2,12,8,5037932,32,34,4.454545455,25,0.735294118,1,2.130555556,55.872,70.4,2,78.125,7,5130032,192
1568,474,5130068,7,6,19,5,4792240,44,175,3.571428571,28,0.16,1,7.652777778,130.313,105.0357143,131,63.63636363636363,16,5130068,251
1569,910,5130595,2,5,12,40,3056015,34,53,4.538461538,23,0.433962264,1,6.0225,92.457,93.60869565,19,67.64705882352942,11,5130595,69
1570,2154,5131314,2,2,14,7,3720071,6,7,4.5,3,0.428571429,1,1.3891666669999998,14.013,100.3333333,1,50.0,3,5131314,4
1571,1744,5131367,5,3,17,47,3670556,32,35,4.466666667,24,0.685714286,1,8.696944444,123.196,110.7083333,3,75.0,8,5131367,135
1572,1343,5131392,1,4,18,4,4939776,25,55,4.545454545,21,0.381818182,1,3.1355555560000004,49.162,70.33333333,30,84.0,4,5131392,23
1573,1743,5131417,2,3,19,3,4885261,27,36,4.0,24,0.666666667,1,6.500555556,106.799,98.875,9,88.8888888888889,3,5131417,149
1574,2153,5131558,2,2,12,43,3636469,11,31,4.333333333,8,0.258064516,1,2.738888889,46.0,119.625,20,72.72727272727273,3,5131558,53
1575,909,5131946,2,5,9,47,4585051,74,82,4.0,57,0.695121951,1,12.67666667,245.583,110.8070175,8,77.02702702702703,17,5131946,277
1576,908,5131960,5,5,15,49,5158418,23,54,4.571428571,17,0.314814815,1,3.965555556,69.476,92.76470588,31,73.91304347826086,6,5131960,80
1577,2523,5132066,3,1,10,48,4038300,4,7,5.0,3,0.428571429,1,0.8422222220000001,12.139,90.66666667,3,75.0,1,5132066,10
1578,2152,5132160,3,2,13,31,4878427,13,24,5.0,11,0.458333333,1,3.415833333,52.824,103.6363636,11,84.61538461538461,2,5132160,50
1579,1342,5132205,5,4,8,58,5369242,23,99,4.363636364,17,0.171717172,1,3.2811111110000004,62.897,90.94117647,76,73.91304347826086,6,5132205,62
1580,2522,5133036,2,1,21,4,5378549,7,17,1.0,5,0.294117647,1,1.135555556,18.437,92.0,10,71.42857142857143,2,5133036,18
1581,473,5137417,1,6,13,33,5319805,102,154,4.578947368,81,0.525974026,1,20.43388889,377.937,104.7530864,52,79.41176470588233,21,5137417,288
1582,1341,5137500,4,4,19,54,3814468,24,53,4.272727273,19,0.358490566,1,5.8897222220000005,114.497,126.4736842,29,79.16666666666666,5,5137500,50
1583,1742,5137826,7,3,17,28,5333720,10,47,4.4,8,0.17021276600000002,1,1.880555556,28.91,88.375,37,80.0,2,5137826,25
1584,472,5137931,7,6,10,30,4910490,25,513,4.666666667,11,0.021442495,1,2.6825,47.46,97.54545455,488,44.0,14,5137931,31
1585,471,5137945,7,6,19,27,5146637,57,138,4.263157895,42,0.304347826,1,15.20222222,253.412,122.8809524,81,73.68421052631578,15,5137945,197
1586,470,5138131,5,6,8,42,5409206,9,54,4.666666667,8,0.148148148,1,3.904444444,64.857,159.25,45,88.8888888888889,1,5138131,19
1587,144,5138154,5,7,20,22,5265636,139,308,4.615384615,101,0.327922078,1,26.55944444,532.316,113.4752475,169,72.66187050359713,38,5138154,347
1588,1340,5138232,4,4,16,17,4797573,25,58,4.222222222,20,0.344827586,1,5.101666667,95.837,106.35,33,80.0,5,5138232,75
1589,1741,5138434,2,3,11,40,3736417,11,15,4.25,10,0.666666667,1,2.705833333,52.636,110.7,4,90.9090909090909,1,5138434,99
1590,1339,5138442,3,4,16,12,4550189,42,71,4.45,36,0.507042254,1,8.8825,157.651,97.69444444,29,85.71428571428571,6,5138442,49
1591,2521,5138597,1,1,9,58,4213953,3,9,4.5,3,0.333333333,1,0.465555556,12.357,89.66666667,6,100.0,0,5138597,4
1592,1740,5138606,1,3,9,49,4603680,16,73,3.0,10,0.136986301,1,3.139722222,59.463,126.7,57,62.5,6,5138606,25
1593,1739,5138785,3,3,16,7,4139285,17,114,4.0,4,0.035087719,1,1.309722222,22.186,111.25,97,23.529411764705877,13,5138785,20
1594,2520,5139169,2,1,13,33,5180972,3,7,4.0,2,0.28571428600000004,1,0.485555556,9.976,105.0,4,66.66666666666666,1,5139169,2
1595,469,5139500,4,6,17,34,3228526,49,107,4.05,33,0.308411215,1,7.4130555560000015,131.721,92.60606061,58,67.34693877551021,16,5139500,83
1596,468,5139894,1,6,16,29,4856698,69,174,4.333333333,49,0.281609195,1,15.13027778,268.983,117.1836735,105,71.01449275362319,20,5139894,230
1597,2151,5140244,5,2,13,25,5168959,5,27,4.5,3,0.111111111,1,1.265833333,17.008,115.0,22,60.0,2,5140244,5
1598,907,5140279,2,5,2,45,5049876,54,101,4.0,23,0.227722772,1,5.101666667,89.583,121.6521739,47,42.5925925925926,31,5140279,100
1599,2519,5140430,4,1,21,44,4921870,7,24,4.5,6,0.25,1,1.278055556,31.89,127.8333333,17,85.71428571428571,1,5140430,114
